post_number,post_link,board,content,date
1045528,https://theqoo.net/beauty/4247602935?page=310,beauty,"천명 넘게 눌린거 같대
그래서 천명 안쪽만 2만이고
천명 넘었는데 누른사람 1만인가봐",26.06.17
1045528,https://theqoo.net/beauty/4247602935?page=310,beauty,선착 못들었는데 오류로 쿠폰 발급받은 사람들한테 준것 같기도...이것도 추측이지만 아니면 만원 한도도 오류인건가,26.06.17
1045522,https://theqoo.net/beauty/4247585008?page=310,beauty,엥 최대 만원임,26.06.17
1045522,https://theqoo.net/beauty/4247585008?page=310,beauty,헐 나도 쿠폰함보고 글쓰러 들어옴 !! 와우,26.06.17
1045522,https://theqoo.net/beauty/4247585008?page=310,beauty,2만원에서 만원으로 줄이고 나머지 다 주는건가,26.06.17
1045522,https://theqoo.net/beauty/4247585008?page=310,beauty,@2 엥..맞네 만원이네..ㅎㅎ 2만원이었는데 걍 못받은 사람 다 주고 줄였나?,26.06.17
1045519,https://theqoo.net/beauty/4247576977?page=311,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/06/18 17:28:07)",26.06.17
1045519,https://theqoo.net/beauty/4247576977?page=311,beauty,포인트랑 쓰려고 했는데.. 일주일...,26.06.17
1045519,https://theqoo.net/beauty/4247576977?page=311,beauty,방금 들어왔다!!! 쿠폰기한 20일까지야 근데 최대 만원할인임ㅠ,26.06.17
1045519,https://theqoo.net/beauty/4247576977?page=311,beauty,@3 헐 에바다 그새 깎였네,26.06.17
1045519,https://theqoo.net/beauty/4247576977?page=311,beauty,@4 원래 얼마였는데?,26.06.17
1045519,https://theqoo.net/beauty/4247576977?page=311,beauty,@5 2만원,26.06.17
1045509,https://theqoo.net/beauty/4247537123?page=311,beauty,ㄱㅇㄱㅋㅋㅋㅋㅋㅋ,26.06.17
1045509,https://theqoo.net/beauty/4247537123?page=311,beauty,ㅋㅋㅋㅋㅋㅋㅋㅋ,26.06.17
1045509,https://theqoo.net/beauty/4247537123?page=311,beauty,쿠폰 지원 부탁드립니다,26.06.17
1045507,https://theqoo.net/beauty/4247529932?page=311,beauty,렉도 잘걸리고 좀... 포인트 자주 뿌리는건 좋긴 한데 점점 이용자 수 많아지면 받기도 힘들듯 렉 걸려서,26.06.17
1045507,https://theqoo.net/beauty/4247529932?page=311,beauty,@1 솔직히 2시간 안으로 써야 하는거면 버튼누르자마자 바로 들어와야지 그게 아니라서 잤단 말임ㅠㅠ 이게 한두번이 아님... 진짜 좀 별로야,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,토스? 헐 에바 나도방금 확인햇는데 하,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,엥 ㅁㅊ 진짜 없어졌네....ㅠㅠㅠㅠㅠ아악,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,헐 그새 마감이라니 으아,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,아 헉 ㅠㅠㅠㅠ 빨리 쓸걸,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,허 지금 사려고햇는디 ㅠㅠㅠ,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,헐,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,엥 21일까지 아님?ㅠ,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,99퍼 쿠폰 쓰고 많이 샀나 보네.. 쿠폰도 못 받고 토스도 못 쓰고 이게 뭐람,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,헐.. 선착순이란 말 없지 않았나ㅠㅠ,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,헐 진짜ㅜ,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,@7 와 담아둔거 다 빼야겠다 굳이 살 필요가 없네,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,@9 올영 토스쿠폰도 그렇고 토스쿠폰은 걍 많이쓰면 조기마감하더라ㅠ,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,전에는 새로받는것만 마감뜨고 이미 받은건 기한안에는 쓸수 있었는데..젠장 왜 바뀐겨ㅠㅠ,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,@13 ㄹㅇ 이전엔 기한안에 쓰게 냅두더니,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,아니 그러면 노가다 안했지 짱나네,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,진짜 개열받네... 기한을써두질말던가,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,아ㅠㅠ 나 룰렛 70번넘게 돌려서 받은건데ㅠㅠ샤갈,26.06.17
1045502,https://theqoo.net/beauty/4247517921?page=311,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/06/30 01:14:18)",26.06.17
1045501,https://theqoo.net/beauty/4247513376?page=311,beauty,1000명만 받았다고 안내 나와야 하는거 아닌가 ? 시스템 뭐여,26.06.17
1045501,https://theqoo.net/beauty/4247513376?page=311,beauty,라이브 계속 보게하려는거야뭐야 이제 그냥 나가야지ㅠ,26.06.17
1045501,https://theqoo.net/beauty/4247513376?page=311,beauty,나도 발급됐다고 떠놓고 안들어옴...ㅎ,26.06.17
1045501,https://theqoo.net/beauty/4247513376?page=311,beauty,장난하나,26.06.17
1045498,https://theqoo.net/beauty/4247507285?page=312,beauty,ㄴㄷ안들어와38도ㅋㅋ,26.06.17
1045498,https://theqoo.net/beauty/4247507285?page=312,beauty,"99 방금 아직 발급 중이라고 함
누른 사람은 줄 듯?",26.06.17
1045498,https://theqoo.net/beauty/4247507285?page=312,beauty,@1 헐 이 글 쓰고 다시 봤는데 38퍼는 들어옴ㅋㅋ 이건 들어오나봐 좀만 더 기다려보자ㅠㅠ,26.06.17
1045498,https://theqoo.net/beauty/4247507285?page=312,beauty,@2 미련 가지고 계속 기다리고 있긴 해ㅜ,26.06.17
1045498,https://theqoo.net/beauty/4247507285?page=312,beauty,받았다고 떠도 1000명안에 안든거면 쿠폰함에 안들어가는거래ㅠ,26.06.17
1045498,https://theqoo.net/beauty/4247507285?page=312,beauty,38퍼는 해당 상품 들어가서 거기서 받기하면 바로 들어오드라,26.06.17
1045497,https://theqoo.net/beauty/4247506832?page=312,beauty,ㅇㅇ끝,26.06.17
1045496,https://theqoo.net/beauty/4247501949?page=312,beauty,ㄴㄷ 소리를 못듣는 상황이라 그거 누르는지 모르고 영원히 쿠폰모양 뜨는것만 기다리다가 껐어 ㅋㅋㅋㅋㅋ,26.06.17
1045496,https://theqoo.net/beauty/4247501949?page=312,beauty,나도 실패여ㅋㅋ,26.06.17
1045496,https://theqoo.net/beauty/4247501949?page=312,beauty,난 눌렀는데 안들어왔어 ㅋㅋ,26.06.17
1045496,https://theqoo.net/beauty/4247501949?page=312,beauty,걍 껐으ㅋㅋㅋ,26.06.17
1045496,https://theqoo.net/beauty/4247501949?page=312,beauty,ㄴㄷ 실패 ㅜㅜ,26.06.17
1045496,https://theqoo.net/beauty/4247501949?page=312,beauty,"난 눌렀는데도 안 된듯 ㅠㅠㅋㅋㅋ 눌렀을때 받았다고 나왔는데 안들어온다
눌렀을때 받았다고 나와도 그 중에 선착 1000명만 해당이라고 답변 달리던데",26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,아니 어디뜸?? 보지도못했어,26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,받았는더 99는 없네 읭,26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,@1 화면 오른쪽 위에 뜨는데 사용순일까봐 조금 겁난다,26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,@2 나도 ㅠㅠ 성공한 줄 알았는데,26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,다운로드순이래!,26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,@5 고ㅓ마워,26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,왜난받았는데안들어오지,26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,받았는데 왜 난 없지,26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,오른쪽 위면 그 카톡 이모지 밑인가,26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,@2 나도 안뜨던데 결제할때 적용되더라,26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,받았다고 떴는데 쿠폰함에 없다ㅜ,26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,나도 받았다고 떴고 쿠폰함가기했는데 없음...ㅠㅋ,26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,우와 받은덬들아 이거 최대 얼마까지 할인이야??,26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,@13 2만원!,26.06.17
1045493,https://theqoo.net/beauty/4247490320?page=312,beauty,@14 와 부럽다 ㅊㅊㅊ,26.06.17
1045490,https://theqoo.net/beauty/4247479984?page=312,beauty,10만명이 보는데 난 포기ㅋㅋㅋ,26.06.17
1045490,https://theqoo.net/beauty/4247479984?page=312,beauty,나도포기함,26.06.17
1045490,https://theqoo.net/beauty/4247479984?page=312,beauty,눌렀는데 다운도 안됨ㅠ,26.06.17
1045475,https://theqoo.net/beauty/4247419467?page=313,beauty,선착 천명? 박터지겠다..,26.06.17
1045475,https://theqoo.net/beauty/4247419467?page=313,beauty,아 방송주엥 랜덤으로 뿌리는거구나 ㅋㅋㅋ 못받겟다 패승..,26.06.17
1045475,https://theqoo.net/beauty/4247419467?page=313,beauty,아 방송 못보는데ㅜ,26.06.17
1045475,https://theqoo.net/beauty/4247419467?page=313,beauty,아 영화 보는데ㅠ,26.06.17
1045472,https://theqoo.net/beauty/4247409263?page=313,beauty,옾챗으로 했어? 어디서 구했는지 물어봐도 될까ㅜㅜ,26.06.17
1045472,https://theqoo.net/beauty/4247409263?page=313,beauty,@1 나 옾챗에서 구했어!,26.06.17
1045472,https://theqoo.net/beauty/4247409263?page=313,beauty,나도!!!!,26.06.17
1045472,https://theqoo.net/beauty/4247409263?page=313,beauty,나는 눈앞에서 놓쳤다ㅠㅠ,26.06.17
1045472,https://theqoo.net/beauty/4247409263?page=313,beauty,와 나는 놓침,26.06.17
1045471,https://theqoo.net/beauty/4247407640?page=313,beauty,나두 만포..... 만포는 어렵군,26.06.17
1045471,https://theqoo.net/beauty/4247407640?page=313,beauty,@1 어제 븉방에 받은 덬들 많던데 엉엉,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,마스크팩 투크블러셔틴트 이렇게 살때 씀,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,진저슈가,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,이글립스 틴트,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,오천포 어떻게 받는거야?ㅠㅠ,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,@4 븉방 슼글 봐봐,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/06/17 17:34:21)",26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,누브라 논글루,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,숄더백,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,투크 블러셔삼,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,옷샀어 ㅋㅋ,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,브라자 삼ㅋㅋㅋ,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,홀리카 톤업선크림,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,양말 ㅎ,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,투에이엔 하라,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,여름셔츠 하나 샀엉,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,@6 조건없어!,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,틴트,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,옷,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,디어달리아 리퀴드 베어리!,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,나는 30일내 접속있어서 안준데ㅠ 이거조건없는거 아닌가버,26.06.17
1045456,https://theqoo.net/beauty/4247328805?page=314,beauty,에뛰드 실러,26.06.17
1045337,https://theqoo.net/beauty/4246840020?page=320,beauty,야..나 그거 샤라웃하고 온고잉되자마자 샀는데 어떤 타입 좋아하는지 말해주면 아는대로 답해줄 수 있음..참고로 나는 쳐박템됨,26.06.17
1045337,https://theqoo.net/beauty/4246840020?page=320,beauty,"@1 헐 ㄱㅅㄱㅅ 나 수부지+모공 많고 큼+솜털 많음+트러블 자국 있음+홍조 있음의 총체적 난국임...커버력보다는 가볍게 발리고 밀착력 좋은 세미매트~매트제형 좋아함(다이소 딘토 파데/구 아멜리 쿨쓰루/vdl 커버스테인쿠션o, 파데는x)",26.06.17
1045337,https://theqoo.net/beauty/4246840020?page=320,beauty,"@2 일하고오느라 이제 봄 미안ㅜㅋㅋㅋ 나 브들 커버스테인 쿠션, 파데 다 잘 쓰고 수부지 , 모공 많은데
세미매트한데 파우더리하고 좋았어 커버력은 소소했던거 같음! 근데 난 색에 실패해서 쳐박이지만 사용감은 좋았어!! 잘 맞을 듯 색만 신중하게 사! 나한테는 너무
핑크핑크했어",26.06.17
1045337,https://theqoo.net/beauty/4246840020?page=320,beauty,@3 헉 덬말 들으니까 기대된다ㅋㅋㅋㅋ컬러는 컨실러 잘썼던 컬러랑 같은 호수로 사서 아마 괜찮을거같아 후기고마워!!,26.06.17
1045337,https://theqoo.net/beauty/4246840020?page=320,beauty,@4 답댓 넘 늦었는데 확인해줘서 고마워ㅠㅠㅋㅋㅋ 꼭 잘맞길 바랄겡!!,26.06.17
1045301,https://theqoo.net/beauty/4246659652?page=321,beauty,편의점결제ㄱㄱ,26.06.16
1045301,https://theqoo.net/beauty/4246659652?page=321,beauty,@1 고마워,26.06.16
1045301,https://theqoo.net/beauty/4246659652?page=321,beauty,@1 천재군아,26.06.16
1045298,https://theqoo.net/beauty/4246640159?page=322,beauty,다시 돌아와,26.06.16
1045298,https://theqoo.net/beauty/4246640159?page=322,beauty,@1 고마워!!,26.06.16
1045297,https://theqoo.net/beauty/4246634623?page=322,beauty,"그냥 그 포인트 사용한거에서 취소3번
3000포 있다고 치면 그거 써서 구매한걸 취소하면 1회, 또 그 포인트로 뭐 사놓고 취소하면 2회 이런식",26.06.16
1045297,https://theqoo.net/beauty/4246634623?page=322,beauty,@1 완전 고마워ㅠ 취소해도 되겠다!,26.06.16
1045261,https://theqoo.net/beauty/4246499782?page=323,beauty,추천탭에 뜬 뮤드 하라가 예쁘길래 샀슨,26.06.16
1045261,https://theqoo.net/beauty/4246499782?page=323,beauty,다우니피그,26.06.16
1045261,https://theqoo.net/beauty/4246499782?page=323,beauty,롬앤 포그가든,26.06.16
1045261,https://theqoo.net/beauty/4246499782?page=323,beauty,젤로베리 쟁였어 ㅋㅋ,26.06.16
1045261,https://theqoo.net/beauty/4246499782?page=323,beauty,난 스킨케어 사려했는데 무신사가 미묘하게 더 싸서 아직 지켜보려고,26.06.16
1045261,https://theqoo.net/beauty/4246499782?page=323,beauty,스타킹 플러스 사이즈 10매 묶음,26.06.16
1045261,https://theqoo.net/beauty/4246499782?page=323,beauty,아직,26.06.16
1045261,https://theqoo.net/beauty/4246499782?page=323,beauty,러브라이너 아이라이너,26.06.16
1045261,https://theqoo.net/beauty/4246499782?page=323,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/06/18 14:37:30)",26.06.16
1045261,https://theqoo.net/beauty/4246499782?page=323,beauty,눈독들이던 투에이엔 레몬그라스 하라!!,26.06.17
1045245,https://theqoo.net/beauty/4246451890?page=324,beauty,매일 쿠폰 뽑아서 괜찮은날 ㄱ,26.06.16
1045238,https://theqoo.net/beauty/4246419830?page=325,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/06/17 23:43:47)",26.06.16
1045238,https://theqoo.net/beauty/4246419830?page=325,beauty,기름 잡는데도 효과 있으려나? 일단 사본다...,26.06.16
1045218,https://theqoo.net/beauty/4246354310?page=326,beauty,나 일욜시켰는디 오늘도착,26.06.16
1045218,https://theqoo.net/beauty/4246354310?page=326,beauty,나도 주말-오늘도착,26.06.16
1045218,https://theqoo.net/beauty/4246354310?page=326,beauty,오늘받았어 그 주문할때 도착날짜가 옵션에 표시되어 있었는데 그거랑 맞았어,26.06.16
1045218,https://theqoo.net/beauty/4246354310?page=326,beauty,주말 오늘,26.06.16
1045218,https://theqoo.net/beauty/4246354310?page=326,beauty,나도 이번주 내로 받긴 하겠다 고마워,26.06.16
1045195,https://theqoo.net/beauty/4246281386?page=327,beauty,나도 샀는데 발색도 은은하게 예쁘게 올라오더라! 만족,26.06.16
1045195,https://theqoo.net/beauty/4246281386?page=327,beauty,나도사실이거 거울때문에 삼 ㅋㅋㅋ 질은 당연히 좋을거라 생각했고 ㅋㅋ,26.06.16
1045188,https://theqoo.net/beauty/4246257345?page=327,beauty,ㄷㅂ,26.06.16
1045188,https://theqoo.net/beauty/4246257345?page=327,beauty,18일날라방할때사야긋당,26.06.16
1045188,https://theqoo.net/beauty/4246257345?page=327,beauty,18일 라방한다는데 거기서 살지 아니면 그냥 지금 포인트 써서 살지 고민ㅠ,26.06.16
1045188,https://theqoo.net/beauty/4246257345?page=327,beauty,헐!!! ㄱㅅㄱㅅ,26.06.16
1045188,https://theqoo.net/beauty/4246257345?page=327,beauty,"덬 이것저것 뭐 썼는지 물어봐도 되니...
난 아무리해도 12000원 넘음 ㅜ",26.06.16
1045188,https://theqoo.net/beauty/4246257345?page=327,beauty,@5 직잭 모아놨던 포인트 천포랑 토스 포인트 2천원 있어서 그거 씀 은근 토스가 포인트 잘 쌓이고 좋더라고 토스 결제할거면 적립 더 해주는 쿠폰 적용해!,26.06.16
1045188,https://theqoo.net/beauty/4246257345?page=327,beauty,@6 답변 고마와🩷🥹,26.06.16
1045179,https://theqoo.net/beauty/4246203018?page=328,beauty,포인트팟(지금)이랑 뷰티위크(직전에 끝남)랑 따로 돌려서 40퍼는 후자에 주로 풀어서 풀 가능성 희박하긴 한데 급한 거 아니면 함 기다려봐봐 (기다리면 꼭 온다는 거 x 급한 거 아닌 거 같으니 어차피 나중에 결제할 거 같아서 상황 보란 소리 o),26.06.16
1045179,https://theqoo.net/beauty/4246203018?page=328,beauty,@1 아 끝나고 뷰티위크하는구나 포인트 쓰고싶음 걍 지금 사야겠다 설명 고마워💗,26.06.16
1045179,https://theqoo.net/beauty/4246203018?page=328,beauty,@2 뷰티위크가 월요일인 어제 끝나고 포인트팟이 어제부터 시작했더라고 ㅠㅠ 포인트팟 페이지에서 쿠폰 뽑기 있으니까 그것도 꾸준히 뽑아봐봐!!,26.06.16
1045179,https://theqoo.net/beauty/4246203018?page=328,beauty,@3 아!!!! 이미 해쒀..? 몰랐다ㅜㅜㅜㅜㅜ 쿠폰도 뽑아볼게 고마워ㅎㅎ,26.06.16
1045176,https://theqoo.net/beauty/4246196643?page=328,beauty,부분 취소하면 쿠폰은 안들어오지만 포인트는 상품 금액 비율대로 환불되는 것 같은데,26.06.16
1045175,https://theqoo.net/beauty/4246195267?page=328,beauty,ㄴㄴ 카톡 오픈채팅방 가서 대기 타다 받으면 됨,26.06.16
1045175,https://theqoo.net/beauty/4246195267?page=328,beauty,@1 헐~~고마워,26.06.16
1045175,https://theqoo.net/beauty/4246195267?page=328,beauty,근데 옾챗도 만원은 거의 실패하더라 하루 3팀이라ㅠㅠ,26.06.16
1045175,https://theqoo.net/beauty/4246195267?page=328,beauty,@3 와 하루에 3팀 개빡세네..ㅠㅋㅋㅋ,26.06.16
1045173,https://theqoo.net/beauty/4246189899?page=328,beauty,와 이건 어떻게해?,26.06.16
1045173,https://theqoo.net/beauty/4246189899?page=328,beauty,이거 매일 다시 받는거 가능해?,26.06.16
1045173,https://theqoo.net/beauty/4246189899?page=328,beauty,@2 팀원으로는 포인트당 한번만 팀장은 무제한,26.06.16
1045173,https://theqoo.net/beauty/4246189899?page=328,beauty,만포까지 성공한 건가? 달달하다,26.06.16
1045173,https://theqoo.net/beauty/4246189899?page=328,beauty,@3 고마워,26.06.16
1045173,https://theqoo.net/beauty/4246189899?page=328,beauty,@5 아 팀장무제한아니고 참여 1회빼고 9번인가바! 각 포인트당 총 열번 (매일기준이래),26.06.16
1045173,https://theqoo.net/beauty/4246189899?page=328,beauty,@2 팀장은 10번까지였나 그랫음 난 걍 팀원 참여한겨,26.06.16
1045173,https://theqoo.net/beauty/4246189899?page=328,beauty,헐 팀원으로 어케 이만큼 모아? 다 성공했어?,26.06.16
1045173,https://theqoo.net/beauty/4246189899?page=328,beauty,@8 1만 4천 2천 500 성공하고 밑에 5천 받은듯?,26.06.16
1045173,https://theqoo.net/beauty/4246189899?page=328,beauty,@6 자세한 설명 고마워♡,26.06.16
1045173,https://theqoo.net/beauty/4246189899?page=328,beauty,만포 어떻게 성공햇어?? 오카방 이런건가?,26.06.16
1045173,https://theqoo.net/beauty/4246189899?page=328,beauty,와,26.06.16
1045171,https://theqoo.net/beauty/4246184945?page=328,beauty,우와 내가 가는 방들은 다 실패던데ㅜㅜ 부럽다,26.06.16
1045171,https://theqoo.net/beauty/4246184945?page=328,beauty,부러웡,26.06.16
1045171,https://theqoo.net/beauty/4246184945?page=328,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/06/17 23:43:47)",26.06.16
1045171,https://theqoo.net/beauty/4246184945?page=328,beauty,나두 오늘 성공!,26.06.16
1045171,https://theqoo.net/beauty/4246184945?page=328,beauty,와 부럽다,26.06.16
1045171,https://theqoo.net/beauty/4246184945?page=328,beauty,ㄴㄷㅋㅋㅋㅋ,26.06.16
1045171,https://theqoo.net/beauty/4246184945?page=328,beauty,ㄴㄷㄴㄷ!! 개꿀이다,26.06.16
1045171,https://theqoo.net/beauty/4246184945?page=328,beauty,대박이다 내가 간 방 다 실패,26.06.16
1045018,https://theqoo.net/beauty/4245526127?page=336,beauty,나어제 3번취소하고 다시삼ㅋㅋㅋ,26.06.16
1044992,https://theqoo.net/beauty/4245395595?page=337,beauty,잘사따,26.06.16
1044986,https://theqoo.net/beauty/4245361868?page=337,beauty,아니,26.06.15
1044986,https://theqoo.net/beauty/4245361868?page=337,beauty,병행수입품은 걍 짭 받아도 쩔수다라고 생각하고 사야함... 짭증명하기도 힘들어서ㅠ 그래서 거르는게 낫긴해,26.06.15
1044986,https://theqoo.net/beauty/4245361868?page=337,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/06/24 13:32:18)",26.06.15
1044986,https://theqoo.net/beauty/4245361868?page=337,beauty,병행아냐? 안사,26.06.15
1044986,https://theqoo.net/beauty/4245361868?page=337,beauty,다들 고마어ㅠ 그럼 롯데온은😢?,26.06.15
1044986,https://theqoo.net/beauty/4245361868?page=337,beauty,@5 판매자 백화점이면 ㄱㅊ,26.06.15
1044986,https://theqoo.net/beauty/4245361868?page=337,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/06/16 15:35:46)",26.06.16
1044986,https://theqoo.net/beauty/4245361868?page=337,beauty,"https://img.theqoo.net/tCgySo
이렇게?!",26.06.16
1044984,https://theqoo.net/beauty/4245353338?page=337,beauty,저번에 40퍼 쿠폰 줬을때 1.9-2.0정도였는데 그 정도부터 ㄱㅊ은듯?,26.06.15
1044973,https://theqoo.net/beauty/4245304717?page=338,beauty,나도 그러더라 지금 쓰면 더블! 이래놓구 작성하면 500만 줌ㅠㅠ,26.06.15
1044973,https://theqoo.net/beauty/4245304717?page=338,beauty,@1 떼잉,26.06.15
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,ㄱㅅㄱㅅ,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,고마워,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,ㄱㅅㅅㅅ,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,고마워!!,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,ㄱㅁㅇ!!,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,꺅 고마워!!,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,고마워!,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,고마워❤️,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,사랑해,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,ㄱㅁㅇ,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,대박!!! 고마워,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,ㄱㅅ,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,대박!! 고마워!!,26.06.17
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,대박 고마워!!!,26.06.17
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,ㄱㅅㄱㅅ,26.06.17
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,고마워!!,26.06.17
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,고마워!,26.06.17
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,"끝난걱지..?!! 고마워
아 x표시눌러서 닫으면 나온다 ㅠㅠ ㄳㄳ",26.06.17
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/06/29 20:11:00)",26.06.17
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,30일 이내 접속기록 있으면 안된다는데 맞나ㅠㅠ 아직 뜨긴하는데 아쉽네,26.06.17
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,@179 ㄴㄷ ㅠㅠ,26.06.17
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,ㄱㅅㄱㅅ 고마워,26.06.19
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,고마워!!!,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,헐랭 고마워!!,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,고마워 바로 샀어,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,고마워! 뷰티 아니고 옷 샀다 ㅋㅋㅋ,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,고마웡 어떻게받아??ㅠㅠㅠ 아 안뜨면 업뎃하면됨!!,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,ㄱㅅㄱㅅ!!,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,고마우ㅓ!!!!!,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,고마웡,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,미쳐따 고마웡!!!,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,헐 고마워,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,와 이거랑 어제 받은 토스 만원까지해서 딱 이만원에 옷 샀당 ㄱㅅㄱㅅ,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,고맙닥,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,고마엉,26.06.16
1045168,https://theqoo.net/beauty/4246179928?page=328,beauty,헐 ㄱㅅㄱㅅ,26.06.16
